col0,col1,col2,col3,col4,col5
0.27272728085517883,0.013888888992369175,0.002405517501756549,1.0,0.0,0.0
0.22159090638160706,0.78125,0.002408569445833564,1.0,1.0,1.0
0.6164772510528564,0.02083333395421505,0.002413696376606822,1.0,0.0,0.0
0.9772727489471436,0.0243055559694767,0.002416870091110468,1.0,0.0,0.0
0.5625,0.0243055559694767,0.0024178465828299522,1.0,0.0,0.0
0.5568181872367859,0.0416666679084301,0.002438110299408436,1.0,0.0,0.0
0.5482954382896423,0.0416666679084301,0.002438842784613371,1.0,0.0,0.0
0.2130681872367859,0.78125,0.0024392090272158384,1.0,1.0,1.0
0.6676136255264282,0.0416666679084301,0.0024396972730755806,1.0,0.0,0.0
0.5568181872367859,0.0451388880610466,0.0024422607384622097,1.0,0.0,0.0
0.17045454680919647,0.0486111119389534,0.0024470214266330004,1.0,0.0,0.0
0.46590909361839294,0.0486111119389534,0.0024477539118379354,1.0,0.0,0.0
0.09659090638160706,0.0486111119389534,0.0024490966461598873,1.0,0.0,0.0
0.1619318127632141,0.0486111119389534,0.0024498291313648224,1.0,0.0,0.0
0.65625,0.0520833320915699,0.002452026354148984,1.0,0.0,0.0
0.13920454680919647,0.0555555559694767,0.0024554443079978228,1.0,0.0,0.0
0.4886363744735718,0.0555555559694767,0.002456176793202758,1.0,0.0,0.0
0.5539772510528564,0.0555555559694767,0.002457275288179517,1.0,0.0,0.0
0.21590909361839294,0.0590277761220932,0.002462646458297968,1.0,0.0,0.0
0.5454545617103577,0.0625,0.002467529382556677,1.0,0.0,0.0
0.21022726595401764,0.0694444477558136,0.0024736328050494194,1.0,0.0,0.0
0.8181818127632141,0.0729166641831398,0.0024774170015007257,1.0,0.0,0.0
0.4744318127632141,0.0763888880610466,0.0024814452044665813,1.0,0.0,0.0
0.13636364042758942,0.0763888880610466,0.0024824219290167093,1.0,0.0,0.0
0.6647727489471436,0.0798611119389534,0.0024859618861228228,1.0,0.0,0.0
0.8323863744735718,0.0833333358168602,0.002489746082574129,1.0,0.0,0.0
0.9204545617103577,0.0833333358168602,0.0024912110529839993,1.0,0.0,0.0
0.1619318127632141,0.0902777761220932,0.002499023452401161,1.0,0.0,0.0
0.8607954382896423,0.09375,0.002505737356841564,1.0,0.0,0.0
0.6477272510528564,0.1006944477558136,0.002511718776077032,1.0,0.0,0.0
0.5454545617103577,0.1076388880610466,0.0025207519065588713,1.0,0.0,0.0
0.3806818127632141,0.1111111119389534,0.002524414099752903,1.0,0.0,0.0
0.1505681872367859,0.1111111119389534,0.0025256348308175802,1.0,0.0,0.0
0.13636364042758942,0.1145833358168602,0.0025325927417725325,1.0,0.0,0.0
0.13636364042758942,0.1180555522441864,0.0025364989414811134,1.0,0.0,0.0
0.6221590638160706,0.1215277761220932,0.002538330154493451,1.0,0.0,0.0
0.3863636255264282,0.125,0.002542968839406967,1.0,0.0,0.0
0.2698863744735718,0.125,0.0025446778163313866,1.0,0.0,0.0
0.1875,0.1284722238779068,0.002545898547396064,1.0,0.0,0.0
0.5227272510528564,0.1284722238779068,0.0025465087965130806,1.0,0.0,0.0
0.2613636255264282,0.1284722238779068,0.002548462012782693,1.0,0.0,0.0
0.1875,0.1319444477558136,0.0025504149962216616,1.0,0.0,0.0
0.78125,0.1319444477558136,0.002550536999478936,1.0,0.0,0.0
0.2698863744735718,0.1319444477558136,0.002551513724029064,1.0,0.0,0.0
0.28125,0.1354166716337204,0.0025545654352754354,1.0,0.0,0.0
0.5255681872367859,0.1354166716337204,0.0025555419269949198,1.0,0.0,0.0
0.37784090638160706,0.1354166716337204,0.0025563964154571295,1.0,0.0,0.0
0.39772728085517883,0.1388888955116272,0.0025592041201889515,1.0,0.0,0.0
0.6505681872367859,0.1458333283662796,0.002567627001553774,1.0,0.0,0.0
0.3920454680919647,0.1458333283662796,0.0025682372506707907,1.0,0.0,0.0
0.3892045319080353,0.1493055522441864,0.002572021447122097,1.0,0.0,0.0
0.43465909361839294,0.1527777761220932,0.0025770263746380806,1.0,0.0,0.0
0.4318181872367859,0.1597222238779068,0.0025848387740552425,1.0,0.0,0.0
0.9147727489471436,0.1597222238779068,0.0025871582329273224,1.0,0.0,0.0
0.5596590638160706,0.1631944477558136,0.002589355455711484,1.0,0.0,0.0
0.40625,0.1631944477558136,0.0025909424293786287,1.0,0.0,0.0
0.8664772510528564,0.1631944477558136,0.0025927734095603228,1.0,0.0,0.0
0.2982954680919647,0.1666666716337204,0.0025936278980225325,1.0,0.0,0.0
0.08522727340459824,0.1736111044883728,0.0026019287761300802,1.0,0.0,0.0
0.3125,0.1736111044883728,0.0026029052678495646,1.0,0.0,0.0
0.40625,0.1770833283662796,0.002606689464300871,1.0,0.0,0.0
0.40625,0.1840277761220932,0.0026151123456656933,1.0,0.0,0.0
0.4744318127632141,0.1875,0.002619873033836484,1.0,0.0,0.0
0.3636363744735718,0.1875,0.0026207275222986937,1.0,0.0,0.0
0.11363636702299118,0.1875,0.0026223144959658384,1.0,0.0,0.0
0.1505681872367859,0.1909722238779068,0.0026232909876853228,1.0,0.0,0.0
0.5653409361839294,0.1909722238779068,0.002624999964609742,1.0,0.0,0.0
0.6590909361839294,0.1944444477558136,0.0026280516758561134,1.0,0.0,0.0
0.7755681872367859,0.1944444477558136,0.0026287841610610485,1.0,0.0,0.0
0.20738635957241058,0.1944444477558136,0.002631225623190403,1.0,0.0,0.0
0.4119318127632141,0.2048611044883728,0.002642944222316146,1.0,0.0,0.0
0.5142045617103577,0.2118055522441864,0.0026492918841540813,1.0,0.0,0.0
0.22159090638160706,0.2152777761220932,0.002654785057529807,1.0,0.0,0.0
0.3863636255264282,0.2152777761220932,0.002654785057529807,1.0,0.0,0.0
0.9772727489471436,0.2222222238779068,0.0026625976897776127,1.0,0.0,0.0
0.7073863744735718,0.2256944477558136,0.0026688233483582735,1.0,0.0,0.0
0.96875,0.2291666716337204,0.002673706039786339,1.0,0.0,0.0
0.18465909361839294,0.2361111044883728,0.0026796874590218067,1.0,0.0,0.0
0.3011363744735718,0.2430555522441864,0.002688720589503646,1.0,0.0,0.0
0.53125,0.2430555522441864,0.002690795809030533,1.0,0.0,0.0
0.3238636255264282,0.2465277761220932,0.0026960449758917093,1.0,0.0,0.0
0.5426136255264282,0.2534722089767456,0.0027038573753088713,1.0,0.0,0.0
0.5653409361839294,0.2569444477558136,0.0027055663522332907,1.0,0.0,0.0
0.7443181872367859,0.2569444477558136,0.0027081298176199198,1.0,0.0,0.0
0.6107954382896423,0.2638888955116272,0.0027143554762005806,1.0,0.0,0.0
0.7301136255264282,0.2638888955116272,0.002717407187446952,1.0,0.0,0.0
0.5198863744735718,0.2673611044883728,0.0027182616759091616,1.0,0.0,0.0
0.21875,0.2777777910232544,0.0027313232421875,1.0,0.0,0.0
0.30965909361839294,0.2777777910232544,0.0027322997339069843,1.0,0.0,0.0
0.24147726595401764,0.2881944477558136,0.0027464600279927254,1.0,0.0,0.0
0.47159090638160706,0.2986111044883728,0.002760009840130806,1.0,0.0,0.0
0.40625,0.3020833432674408,0.002762085059657693,1.0,0.0,0.0
0.6960227489471436,0.3090277910232544,0.0027702637016773224,1.0,0.0,0.0
0.4318181872367859,0.3159722089767456,0.0027788085862994194,1.0,0.0,0.0
0.5681818127632141,0.3263888955116272,0.0027915039099752903,1.0,0.0,0.0
0.09090909361839294,0.3333333432674408,0.0028000487945973873,1.0,0.0,0.0
0.11363636702299118,0.3333333432674408,0.002800170797854662,1.0,0.0,0.0
0.09659090638160706,0.3333333432674408,0.002801391528919339,1.0,0.0,0.0
0.6903409361839294,0.3402777910232544,0.0028095704037696123,1.0,0.0,0.0
0.13352273404598236,0.3506944477558136,0.0028220214881002903,1.0,0.0,0.0
0.9715909361839294,0.3541666567325592,0.002827026415616274,1.0,0.0,0.0
0.10227272659540176,0.3541666567325592,0.0028284911531955004,1.0,0.0,0.0
0.43465909361839294,0.3576388955116272,0.002830932615324855,1.0,0.0,0.0
0.46875,0.375,0.002854126039892435,1.0,0.0,0.0
0.39772728085517883,0.3819444477558136,0.0028620604425668716,1.0,0.0,0.0
0.21590909361839294,0.78125,0.0028916015289723873,1.0,1.0,1.0
0.375,0.40625,0.002893188502639532,1.0,0.0,0.0
0.3607954680919647,0.4097222089767456,0.002895019482821226,1.0,0.0,0.0
0.11647727340459824,0.4097222089767456,0.0028980711940675974,1.0,0.0,0.0
0.6051136255264282,0.4131944477558136,0.002899414161220193,1.0,0.0,0.0
0.2926136255264282,0.4131944477558136,0.002902343636378646,1.0,0.0,0.0
0.9545454382896423,0.4166666567325592,0.002903564367443323,1.0,0.0,0.0
0.9744318127632141,0.4166666567325592,0.0029071045573800802,1.0,0.0,0.0
0.46022728085517883,0.4236111044883728,0.0029133299831300974,1.0,0.0,0.0
0.9090909361839294,0.4409722089767456,0.0029334716964513063,1.0,0.0,0.0
0.1619318127632141,0.4444444477558136,0.002941528335213661,1.0,0.0,0.0
0.27840909361839294,0.4618055522441864,0.0029605713207274675,1.0,0.0,0.0
0.028409091755747795,0.4722222089767456,0.002972045913338661,1.0,0.0,0.0
0.2130681872367859,0.7777777910232544,0.002985595725476742,0.0,1.0,1.0
0.59375,0.4965277910232544,0.0030030517373234034,1.0,0.0,0.0
0.5596590638160706,0.5,0.003008789150044322,1.0,0.0,0.0
0.09375,0.5138888955116272,0.003023803699761629,1.0,0.0,0.0
0.3551136255264282,0.5277777910232544,0.003041381947696209,1.0,0.0,0.0
0.14772726595401764,0.5277777910232544,0.0030434569343924522,1.0,0.0,0.0
0.3011363744735718,0.53125,0.0030460203997790813,1.0,0.0,0.0
0.49715909361839294,0.5347222089767456,0.0030498045962303877,1.0,0.0,0.0
0.44602271914482117,0.5520833134651184,0.0030601806938648224,1.0,0.0,0.0
0.78125,0.5451388955116272,0.0030648193787783384,1.0,0.0,0.0
0.2670454680919647,0.5486111044883728,0.0030670166015625,1.0,0.0,0.0
0.4744318127632141,0.5486111044883728,0.0030700683128088713,1.0,0.0,0.0
0.42897728085517883,0.5520833134651184,0.0030717772897332907,1.0,0.0,0.0
0.3125,0.5520833134651184,0.003071899525821209,1.0,0.0,0.0
0.4545454680919647,0.5520833134651184,0.003072998020797968,1.0,0.0,0.0
0.15625,0.5555555820465088,0.0030759277287870646,1.0,0.0,0.0
0.8522727489471436,0.5555555820465088,0.0030777587089687586,1.0,0.0,0.0
0.6647727489471436,0.5659722089767456,0.0030892333015799522,1.0,0.0,0.0
0.6988636255264282,0.5694444179534912,0.003092895494773984,1.0,0.0,0.0
0.1505681872367859,0.5729166865348816,0.0030975341796875,1.0,0.0,0.0
0.8380681872367859,0.5763888955116272,0.0031022948678582907,1.0,0.0,0.0
0.8664772510528564,0.5798611044883728,0.0031064453069120646,1.0,0.0,0.0
0.8068181872367859,0.5798611044883728,0.003108398523181677,1.0,0.0,0.0
0.3693181872367859,0.5868055820465088,0.0031154784373939037,1.0,0.0,0.0
0.21875,0.7777777910232544,0.003122802823781967,0.0,1.0,1.0
0.3806818127632141,0.59375,0.0031242675613611937,1.0,0.0,0.0
0.5909090638160706,0.5972222089767456,0.003127319272607565,1.0,0.0,0.0
0.6193181872367859,0.6006944179534912,0.003132690442726016,1.0,0.0,0.0
0.3636363744735718,0.6076388955116272,0.003140014596283436,1.0,0.0,0.0
0.9232954382896423,0.6076388955116272,0.003143310546875,1.0,0.0,0.0
0.47159090638160706,0.6111111044883728,0.0031448975205421448,1.0,0.0,0.0
0.46875,0.6180555820465088,0.0031530761625617743,1.0,0.0,0.0
0.5056818127632141,0.6215277910232544,0.0031589355785399675,1.0,0.0,0.0
0.7045454382896423,0.625,0.003163818269968033,1.0,0.0,0.0
0.8068181872367859,0.6319444179534912,0.0031707764137536287,1.0,0.0,0.0
0.5056818127632141,0.6354166865348816,0.0031750488560646772,1.0,0.0,0.0
0.84375,0.6388888955116272,0.0031788330525159836,1.0,0.0,0.0
0.4232954680919647,0.6388888955116272,0.003181030275300145,1.0,0.0,0.0
0.27840909361839294,0.6458333134651184,0.0031905516516417265,1.0,0.0,0.0
0.8863636255264282,0.6493055820465088,0.0031921386253088713,1.0,0.0,0.0
0.5681818127632141,0.65625,0.0032016602344810963,1.0,0.0,0.0
0.2244318127632141,0.6666666865348816,0.0032138670794665813,1.0,0.0,0.0
0.4943181872367859,0.6666666865348816,0.003215210046619177,1.0,0.0,0.0
0.22727273404598236,0.6701388955116272,0.0032178955152630806,1.0,0.0,0.0
0.21875,0.6701388955116272,0.0032199707347899675,1.0,0.0,0.0
0.6761363744735718,0.6840277910232544,0.0032368164975196123,1.0,0.0,0.0
0.20454545319080353,0.6909722089767456,0.0032437744084745646,1.0,0.0,0.0
0.31534090638160706,0.6944444179534912,0.0032491455785930157,1.0,0.0,0.0
0.3011363744735718,0.7013888955116272,0.0032598876859992743,1.0,0.0,0.0
0.39772728085517883,0.7048611044883728,0.003260742174461484,1.0,0.0,0.0
0.5681818127632141,0.7118055820465088,0.003270019544288516,1.0,0.0,0.0
0.32102271914482117,0.7152777910232544,0.0032736817374825478,1.0,0.0,0.0
0.3295454680919647,0.7222222089767456,0.0032825928647071123,1.0,0.0,0.0
0.5085227489471436,0.7361111044883728,0.003300048876553774,1.0,0.0,0.0
0.6960227489471436,0.7743055820465088,0.003350219689309597,1.0,0.0,0.0
0.21875,0.7847222089767456,0.0033596190623939037,1.0,1.0,1.0
0.9318181872367859,0.7986111044883728,0.003378906287252903,1.0,0.0,0.0
0.5227272510528564,0.8055555820465088,0.003385620191693306,1.0,0.0,0.0
0.4375,0.8333333134651184,0.0034219971857964993,1.0,0.0,0.0
0.9375,0.8402777910232544,0.003430908313021064,1.0,0.0,0.0
0.022727273404598236,0.875,0.0034720459952950478,1.0,0.0,0.0
0.53125,0.8819444179534912,0.003481079125776887,1.0,0.0,0.0
0.2443181872367859,0.3576388955116272,0.003529663197696209,1.0,0.0,0.0
0.22159090638160706,0.78125,0.0036286620888859034,1.0,1.0,1.0
0.21590909361839294,0.7777777910232544,0.003691284218803048,0.0,1.0,1.0
0.21875,0.78125,0.0038663330487906933,1.0,1.0,1.0
0.2130681872367859,0.78125,0.0040642088279128075,1.0,1.0,1.0
0.22159090638160706,0.7777777910232544,0.004239990375936031,0.0,1.0,1.0
0.21590909361839294,0.78125,0.004552246071398258,1.0,1.0,1.0
0.2244318127632141,0.7777777910232544,0.004566772375255823,0.0,1.0,1.0
0.21875,0.7743055820465088,0.004720458760857582,0.0,1.0,1.0
0.2244318127632141,0.78125,0.0047802734188735485,1.0,1.0,1.0
0.2130681872367859,0.7743055820465088,0.004947509616613388,0.0,1.0,1.0
0.21022726595401764,0.7743055820465088,0.005778442602604628,0.0,1.0,1.0
0.2244318127632141,0.7743055820465088,0.0060162353329360485,0.0,1.0,1.0
0.6221590638160706,0.0173611119389534,0.0061564939096570015,1.0,0.0,0.0
0.9517045617103577,0.0173611119389534,0.006158325355499983,1.0,0.0,0.0
0.7329545617103577,0.0416666679084301,0.006189086940139532,1.0,0.0,0.0
0.5369318127632141,0.0486111119389534,0.006197143346071243,1.0,0.0,0.0
0.6846590638160706,0.0555555559694767,0.006204589735716581,1.0,0.0,0.0
0.23295454680919647,0.0555555559694767,0.006205932702869177,1.0,0.0,0.0
0.7755681872367859,0.0729166641831398,0.006225829944014549,1.0,0.0,0.0
0.16477273404598236,0.0729166641831398,0.006226684432476759,1.0,0.0,0.0
0.6931818127632141,0.0729166641831398,0.006227783393114805,1.0,0.0,0.0
0.6136363744735718,0.0833333358168602,0.006239624228328466,1.0,0.0,0.0
0.1931818127632141,0.1076388880610466,0.006268310360610485,1.0,0.0,0.0
0.8721590638160706,0.1111111119389534,0.006272582802921534,1.0,0.0,0.0
0.1931818127632141,0.1111111119389534,0.006273437291383743,1.0,0.0,0.0
0.5568181872367859,0.1111111119389534,0.006275024265050888,1.0,0.0,0.0
0.21875,0.7743055820465088,0.006277343723922968,0.0,1.0,1.0
0.8664772510528564,0.1215277761220932,0.006285034120082855,1.0,0.0,0.0
0.14488635957241058,0.1388888955116272,0.006307372823357582,1.0,0.0,0.0
0.4545454680919647,0.1458333283662796,0.006318359170109034,1.0,0.0,0.0
0.17897726595401764,0.1527777761220932,0.006327392533421516,1.0,0.0,0.0
0.14204545319080353,0.1631944477558136,0.0063377683982253075,1.0,0.0,0.0
0.21875,0.7777777910232544,0.006347534246742725,1.0,1.0,1.0
0.2954545319080353,0.1770833283662796,0.006357299629598856,1.0,0.0,0.0
0.30965909361839294,0.1909722238779068,0.006372314412146807,1.0,0.0,0.0
0.28409090638160706,0.1944444477558136,0.0063768308609724045,1.0,0.0,0.0
0.13636364042758942,0.2118055522441864,0.006398071069270372,1.0,0.0,0.0
0.4488636255264282,0.2222222238779068,0.0064118653535842896,1.0,0.0,0.0
0.22159090638160706,0.7743055820465088,0.006416137795895338,0.0,1.0,1.0
0.19034090638160706,0.25,0.006446777377277613,1.0,0.0,0.0
0.19034090638160706,0.2708333432674408,0.00647119153290987,1.0,0.0,0.0
0.31534090638160706,0.2847222089767456,0.006489013787358999,1.0,0.0,0.0
0.43465909361839294,0.2881944477558136,0.006492553744465113,1.0,0.0,0.0
0.5625,0.2986111044883728,0.006506958045065403,1.0,0.0,0.0
0.20454545319080353,0.3020833432674408,0.006509521510452032,1.0,0.0,0.0
0.2556818127632141,0.3020833432674408,0.006511474493891001,1.0,0.0,0.0
0.7329545617103577,0.3159722089767456,0.006526611279696226,1.0,0.0,0.0
0.5681818127632141,0.3159722089767456,0.006527465768158436,1.0,0.0,0.0
0.7329545617103577,0.3194444477558136,0.006531860213726759,1.0,0.0,0.0
0.3238636255264282,0.3506944477558136,0.006570800673216581,1.0,0.0,0.0
0.5,0.3680555522441864,0.006591430865228176,1.0,0.0,0.0
0.15625,0.3888888955116272,0.006619384977966547,1.0,0.0,0.0
0.6363636255264282,0.3993055522441864,0.006630493327975273,1.0,0.0,0.0
0.19886364042758942,0.4097222089767456,0.006643554661422968,1.0,0.0,0.0
0.2954545319080353,0.4131944477558136,0.006647094618529081,1.0,0.0,0.0
0.6903409361839294,0.4166666567325592,0.006653564516454935,1.0,0.0,0.0
0.7443181872367859,0.4166666567325592,0.006653564516454935,1.0,0.0,0.0
0.14488635957241058,0.4236111044883728,0.006660156417638063,1.0,0.0,0.0
0.7386363744735718,0.4270833432674408,0.006667602341622114,1.0,0.0,0.0
0.13920454680919647,0.4305555522441864,0.006671386770904064,1.0,0.0,0.0
0.47159090638160706,0.4409722089767456,0.006681396625936031,1.0,0.0,0.0
0.14488635957241058,0.4444444477558136,0.0066857910715043545,1.0,0.0,0.0
0.13352273404598236,0.4444444477558136,0.0066876220516860485,1.0,0.0,0.0
0.13636364042758942,0.4583333432674408,0.006703124847263098,1.0,0.0,0.0
0.12784090638160706,0.4618055522441864,0.006709228735417128,1.0,0.0,0.0
0.6278409361839294,0.4652777910232544,0.006712646689265966,1.0,0.0,0.0
0.8181818127632141,0.4722222089767456,0.006720214616507292,1.0,0.0,0.0
0.4488636255264282,0.5104166865348816,0.006768066436052322,1.0,0.0,0.0
0.6022727489471436,0.5243055820465088,0.006786010693758726,1.0,0.0,0.0
0.14488635957241058,0.5277777910232544,0.006792236119508743,1.0,0.0,0.0
0.5227272510528564,0.5416666865348816,0.0068067628890275955,1.0,0.0,0.0
0.7073863744735718,0.5486111044883728,0.0068182372488081455,1.0,0.0,0.0
0.2670454680919647,0.5520833134651184,0.0068193357437849045,1.0,0.0,0.0
0.5255681872367859,0.5555555820465088,0.006823974661529064,1.0,0.0,0.0
0.7897727489471436,0.5555555820465088,0.006824829149991274,1.0,0.0,0.0
0.5227272510528564,0.5590277910232544,0.006827636621892452,1.0,0.0,0.0
0.5056818127632141,0.5659722089767456,0.0068383789621293545,1.0,0.0,0.0
0.4488636255264282,0.5694444179534912,0.006843383889645338,1.0,0.0,0.0
0.5909090638160706,0.5729166865348816,0.006845580879598856,1.0,0.0,0.0
0.75,0.5763888955116272,0.006849121302366257,1.0,0.0,0.0
0.5255681872367859,0.5798611044883728,0.006855346728116274,1.0,0.0,0.0
0.7102272510528564,0.5833333134651184,0.006858154200017452,1.0,0.0,0.0
0.2613636255264282,0.3958333432674408,0.006877319421619177,1.0,0.0,0.0
0.6761363744735718,0.6041666865348816,0.006885497830808163,1.0,0.0,0.0
0.46022728085517883,0.6076388955116272,0.006888793781399727,1.0,0.0,0.0
0.59375,0.6076388955116272,0.006891235243529081,1.0,0.0,0.0
0.47727271914482117,0.6111111044883728,0.006894287187606096,1.0,0.0,0.0
0.47727271914482117,0.6180555820465088,0.006903198082000017,1.0,0.0,0.0
0.2926136255264282,0.625,0.006910522468388081,1.0,0.0,0.0
0.5,0.6284722089767456,0.006917114369571209,1.0,0.0,0.0
0.5113636255264282,0.6388888955116272,0.006929077208042145,1.0,0.0,0.0
0.8863636255264282,0.6458333134651184,0.006937011610716581,1.0,0.0,0.0
0.20454545319080353,0.6493055820465088,0.006939819548279047,1.0,0.0,0.0
0.5170454382896423,0.6527777910232544,0.006944580003619194,1.0,0.0,0.0
0.7017045617103577,0.6527777910232544,0.006946166977286339,1.0,0.0,0.0
0.20454545319080353,0.65625,0.006949340924620628,1.0,0.0,0.0
0.5852272510528564,0.6631944179534912,0.006957763805985451,1.0,0.0,0.0
0.23579545319080353,0.6666666865348816,0.006961059756577015,1.0,0.0,0.0
0.125,0.6666666865348816,0.006962890736758709,1.0,0.0,0.0
0.5113636255264282,0.6666666865348816,0.006964355241507292,1.0,0.0,0.0
0.7954545617103577,0.6909722089767456,0.006992553826421499,1.0,0.0,0.0
0.15625,0.6944444179534912,0.006997192278504372,1.0,0.0,0.0
0.20454545319080353,0.7013888955116272,0.007004760671406984,1.0,0.0,0.0
0.8636363744735718,0.7083333134651184,0.0070147705264389515,1.0,0.0,0.0
0.7698863744735718,0.7152777910232544,0.0070222169160842896,1.0,0.0,0.0
0.6392045617103577,0.71875,0.007027954328805208,1.0,0.0,0.0
0.84375,0.7222222089767456,0.007031616289168596,1.0,0.0,0.0
0.6732954382896423,0.7361111044883728,0.00704870605841279,1.0,0.0,0.0
0.6704545617103577,0.7395833134651184,0.007053954992443323,1.0,0.0,0.0
0.13352273404598236,0.7430555820465088,0.007055907975882292,1.0,0.0,0.0
0.11647727340459824,0.75,0.00706567382439971,1.0,0.0,0.0
0.5142045617103577,0.7638888955116272,0.007084106560796499,1.0,0.0,0.0
0.6477272510528564,0.7708333134651184,0.007091308478266001,1.0,0.0,0.0
0.08806817978620529,0.7777777910232544,0.007099975366145372,1.0,0.0,0.0
0.04545454680919647,0.02083333395421505,0.007295532152056694,1.0,0.0,0.0
0.8579545617103577,0.0243055559694767,0.007300415076315403,1.0,0.0,0.0
